user_id,note_id,timestamp,is_same_college,is_same_branch,is_same_semester,semester_distance,is_enrolled_subject,user_semester,user_account_age_days,user_total_views,user_total_downloads,user_total_likes,user_total_bookmarks,user_total_chats,user_has_bio,note_page_count,note_file_size_kb,note_age_days,note_tag_count,note_is_processed,note_views_hist,note_downloads_hist,note_likes_hist,note_bookmarks_hist,note_download_view_ratio,user_subject_interaction_count,user_note_prior_views,user_uploader_affinity,semantic_affinity_score,target,interaction_source
synthetic_user_0052,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-01-07T06:59:12,1,1,1,0,1,3,133.45,4,2,1,0,0,0,1,0.41,0.0,0,1,14,7,3,3,0.5,7,0,2,0.0,0,negative_hard
synthetic_user_0052,dcd20897-e14a-43fc-b2ba-66bb4a569874,2026-01-07T06:59:12,1,1,1,0,1,3,133.45,4,2,1,0,0,0,1,0.69,0.0,0,1,14,4,2,2,0.2857,7,0,2,0.0,0,negative_hard
synthetic_user_0052,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-01-07T06:59:12,1,1,1,0,1,3,133.45,4,2,1,0,0,0,1,0.69,0.0,0,1,18,4,3,0,0.2222,7,0,2,0.0,0,negative_hard
synthetic_user_0052,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-07T06:59:12,1,1,0,1,0,3,133.45,4,2,1,0,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,2,0.0,0,negative_soft
synthetic_user_0015,98a77293-8faf-4d27-8248-6eb91f481d8f,2026-01-07T07:05:05,1,1,1,0,1,3,137.63,3,2,1,0,1,1,0,0.58,0.0,0,0,18,12,5,4,0.6667,7,0,2,0.0,0,negative_hard
synthetic_user_0015,fbb68aab-9b3b-4e24-9109-ea047f927347,2026-01-07T07:05:05,1,1,1,0,1,3,137.63,3,2,1,0,1,1,3,1.03,0.0,0,1,14,5,2,1,0.3571,7,0,2,0.0,0,negative_hard
synthetic_user_0015,e06a75b5-86f9-4daf-b871-0fba7b7ba57d,2026-01-07T07:05:05,1,1,1,0,1,3,137.63,3,2,1,0,1,1,1,0.58,0.0,0,0,11,4,1,1,0.3636,7,0,2,0.0,0,negative_hard
synthetic_user_0015,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-07T07:05:05,1,1,0,1,0,3,137.63,3,2,1,0,1,1,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,2,0.0,0,negative_soft
synthetic_user_0144,bd6bddb1-3e29-4767-a194-6196e46f7456,2026-01-07T07:08:46,1,1,1,0,1,3,119.46,3,0,0,0,0,0,1,0.41,0.0,0,1,9,3,1,1,0.3333,3,0,0,0.0,0,negative_hard
synthetic_user_0144,087164bc-8a57-44b1-bd06-0644f475917b,2026-01-07T07:08:46,1,1,1,0,1,3,119.46,3,0,0,0,0,0,0,0.58,0.0,0,0,13,4,2,0,0.3077,3,0,0,0.0,0,negative_hard
synthetic_user_0144,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-01-07T07:08:46,1,1,1,0,1,3,119.46,3,0,0,0,0,0,3,1.03,0.0,0,1,12,6,3,2,0.5,3,0,0,0.0,0,negative_hard
synthetic_user_0144,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-07T07:08:46,1,1,0,1,0,3,119.46,3,0,0,0,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,0,0.0,0,negative_soft
synthetic_user_0144,98a77293-8faf-4d27-8248-6eb91f481d8f,2026-01-07T07:16:02,1,1,1,0,1,3,119.46,3,1,0,0,0,0,0,0.58,0.0,0,0,18,12,5,4,0.6667,4,0,1,0.0,0,negative_hard
synthetic_user_0144,85526add-cd5a-4107-a07e-62ff3f493082,2026-01-07T07:16:02,1,1,1,0,1,3,119.46,3,1,0,0,0,0,0,0.41,0.0,0,0,16,5,0,2,0.3125,4,0,1,0.0,0,negative_hard
synthetic_user_0144,dbcab77a-8d8a-4721-b07d-d5d9ecc7874d,2026-01-07T07:16:02,1,1,1,0,1,3,119.46,3,1,0,0,0,0,1,0.58,0.0,0,0,6,2,0,0,0.3333,4,0,1,0.0,0,negative_hard
synthetic_user_0144,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-07T07:16:02,1,1,0,1,0,3,119.46,3,1,0,0,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,1,0.0,0,negative_soft
synthetic_user_0144,40a8032b-e43c-43dc-ba5f-d650f1c0a979,2026-01-07T07:18:56,1,1,1,0,1,3,119.46,3,1,0,1,0,0,1,0.41,0.0,0,1,12,5,3,2,0.4167,5,0,1,0.0,0,negative_hard
synthetic_user_0144,f6081dfd-75ec-4719-a05b-6ec1f95df15f,2026-01-07T07:18:56,1,1,1,0,1,3,119.46,3,1,0,1,0,0,1,1.05,0.0,0,1,9,1,0,1,0.1111,5,0,1,0.0,0,negative_hard
synthetic_user_0144,5a0f55cf-16af-4459-9030-0c7c6e11207f,2026-01-07T07:18:56,1,1,1,0,1,3,119.46,3,1,0,1,0,0,0,0.58,0.0,0,0,9,5,1,2,0.5556,5,0,1,0.0,0,negative_hard
synthetic_user_0144,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-07T07:18:56,1,1,0,1,0,3,119.46,3,1,0,1,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,1,0.0,0,negative_soft
synthetic_user_0089,e06a75b5-86f9-4daf-b871-0fba7b7ba57d,2026-01-07T18:05:13,1,1,1,0,1,3,117.04,1,1,0,0,0,0,1,0.58,0.0,0,0,12,5,2,2,0.4167,2,0,1,0.0,0,negative_hard
synthetic_user_0089,09593622-ad83-4d14-8236-17bea51dbb13,2026-01-07T18:05:13,1,1,1,0,1,3,117.04,1,1,0,0,0,0,1,0.69,0.0,0,1,21,9,2,5,0.4286,2,0,1,0.0,0,negative_hard
synthetic_user_0089,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-01-07T18:05:13,1,1,1,0,1,3,117.04,1,1,0,0,0,0,1,0.69,0.0,0,1,16,10,3,3,0.625,2,0,1,0.0,0,negative_hard
synthetic_user_0089,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-07T18:05:13,1,1,0,1,0,3,117.04,1,1,0,0,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,1,0.0,0,negative_soft
synthetic_user_0183,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-01-07T22:57:12,1,1,1,0,1,3,124.15,3,0,0,0,0,0,1,0.69,0.0,0,1,18,4,3,0,0.2222,3,0,0,0.0,0,negative_hard
synthetic_user_0183,5a0f55cf-16af-4459-9030-0c7c6e11207f,2026-01-07T22:57:12,1,1,1,0,1,3,124.15,3,0,0,0,0,0,0,0.58,0.0,0,0,9,5,1,2,0.5556,3,0,0,0.0,0,negative_hard
synthetic_user_0183,f6081dfd-75ec-4719-a05b-6ec1f95df15f,2026-01-07T22:57:12,1,1,1,0,1,3,124.15,3,0,0,0,0,0,1,1.05,0.0,0,1,9,1,0,1,0.1111,3,0,0,0.0,0,negative_hard
synthetic_user_0183,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-07T22:57:12,1,1,0,1,0,3,124.15,3,0,0,0,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,0,0.0,0,negative_soft
synthetic_user_0128,ea97dfce-6731-4b1d-9b03-485d04de4867,2026-01-08T00:01:05,1,1,1,0,1,3,128.18,1,0,0,0,0,0,3,1.03,0.0,0,1,10,3,0,1,0.3,1,0,0,0.0,0,negative_hard
synthetic_user_0128,98a77293-8faf-4d27-8248-6eb91f481d8f,2026-01-08T00:01:05,1,1,1,0,1,3,128.18,1,0,0,0,0,0,0,0.58,0.0,0,0,19,12,5,4,0.6316,1,0,0,0.0,0,negative_hard
synthetic_user_0128,a18002e2-24a3-4da4-b558-ea8cadcb047e,2026-01-08T00:01:05,1,1,1,0,1,3,128.18,1,0,0,0,0,0,0,0.58,0.0,0,0,17,9,2,2,0.5294,1,0,0,0.0,0,negative_hard
synthetic_user_0128,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-08T00:01:05,0,0,0,2,0,3,128.18,1,0,0,0,0,0,1,1.76,0.0,0,1,28,4,0,1,0.1429,0,0,0,0.0,0,negative_soft
synthetic_user_0190,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-01-08T02:37:32,1,1,1,0,1,3,131.35,5,1,0,1,0,0,1,0.41,0.0,0,1,19,6,2,2,0.3158,7,0,1,0.0,0,negative_hard
synthetic_user_0190,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-01-08T02:37:32,1,1,1,0,1,3,131.35,5,1,0,1,0,0,1,0.41,0.0,0,1,14,7,3,3,0.5,7,0,1,0.0,0,negative_hard
synthetic_user_0190,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-01-08T02:37:32,1,1,1,0,1,3,131.35,5,1,0,1,0,0,1,0.69,0.0,0,1,16,10,3,3,0.625,7,0,1,0.0,0,negative_hard
synthetic_user_0190,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-08T02:37:32,0,0,0,2,0,3,131.35,5,1,0,1,0,0,1,1.76,0.0,0,1,28,4,0,1,0.1429,0,0,0,0.0,0,negative_soft
synthetic_user_0140,e06a75b5-86f9-4daf-b871-0fba7b7ba57d,2026-01-08T07:25:34,1,1,1,0,1,3,138.5,2,1,0,1,1,0,1,0.58,0.0,0,0,12,5,2,2,0.4167,5,0,1,0.0,0,negative_hard
synthetic_user_0140,40a8032b-e43c-43dc-ba5f-d650f1c0a979,2026-01-08T07:25:34,1,1,1,0,1,3,138.5,2,1,0,1,1,0,1,0.41,0.0,0,1,12,5,3,2,0.4167,5,0,1,0.0,0,negative_hard
synthetic_user_0140,fbb68aab-9b3b-4e24-9109-ea047f927347,2026-01-08T07:25:34,1,1,1,0,1,3,138.5,2,1,0,1,1,0,3,1.03,0.0,0,1,14,5,2,1,0.3571,5,0,1,0.0,0,negative_hard
synthetic_user_0140,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-08T07:25:34,1,1,0,1,0,3,138.5,2,1,0,1,1,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,1,0.0,0,negative_soft
synthetic_user_0084,dcd20897-e14a-43fc-b2ba-66bb4a569874,2026-01-08T18:49:10,1,1,1,0,1,3,143.78,1,1,0,0,1,0,1,0.69,0.0,0,1,14,4,2,2,0.2857,3,0,1,0.0,0,negative_hard
synthetic_user_0084,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-01-08T18:49:10,1,1,1,0,1,3,143.78,1,1,0,0,1,0,1,0.41,0.0,0,1,19,6,2,2,0.3158,3,0,1,0.0,0,negative_hard
synthetic_user_0084,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-01-08T18:49:10,1,1,1,0,1,3,143.78,1,1,0,0,1,0,1,0.41,0.0,0,1,14,7,3,3,0.5,3,0,1,0.0,0,negative_hard
synthetic_user_0084,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-08T18:49:10,1,1,0,1,0,3,143.78,1,1,0,0,1,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,1,0.0,0,negative_soft
synthetic_user_0161,33f6e3a9-237d-433e-b4b6-238e44c80117,2026-01-08T19:17:09,1,1,1,0,1,3,143.38,3,1,0,0,0,0,1,0.58,0.0,0,0,10,4,1,1,0.4,4,0,1,0.0,0,negative_hard
synthetic_user_0161,830353af-6497-4bc7-bab8-08114b64b682,2026-01-08T19:17:09,1,1,1,0,1,3,143.38,3,1,0,0,0,0,0,1.05,0.0,0,0,14,6,1,1,0.4286,4,0,1,0.0,0,negative_hard
synthetic_user_0161,bd6bddb1-3e29-4767-a194-6196e46f7456,2026-01-08T19:17:09,1,1,1,0,1,3,143.38,3,1,0,0,0,0,1,0.41,0.0,0,1,9,3,1,1,0.3333,4,0,1,0.0,0,negative_hard
synthetic_user_0161,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-08T19:17:09,1,1,0,1,0,3,143.38,3,1,0,0,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,1,0.0,0,negative_soft
synthetic_user_0161,f6081dfd-75ec-4719-a05b-6ec1f95df15f,2026-01-08T19:23:15,1,1,1,0,1,3,143.39,4,1,0,0,0,0,1,1.05,0.0,0,1,9,1,0,1,0.1111,5,0,1,0.0,0,negative_hard
synthetic_user_0161,087164bc-8a57-44b1-bd06-0644f475917b,2026-01-08T19:23:15,1,1,1,0,1,3,143.39,4,1,0,0,0,0,0,0.58,0.0,0,0,14,4,2,0,0.2857,5,0,1,0.0,0,negative_hard
synthetic_user_0161,fbb68aab-9b3b-4e24-9109-ea047f927347,2026-01-08T19:23:15,1,1,1,0,1,3,143.39,4,1,0,0,0,0,3,1.03,0.0,0,1,14,5,2,1,0.3571,5,0,1,0.0,0,negative_hard
synthetic_user_0161,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-08T19:23:15,1,1,0,1,0,3,143.39,4,1,0,0,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,1,0.0,0,negative_soft
synthetic_user_0161,95461cac-4301-4ade-8b3c-98201e8731db,2026-01-08T19:29:10,1,1,1,0,1,3,143.39,4,2,0,0,0,0,1,0.41,0.0,0,1,8,2,1,0,0.25,6,0,1,0.0,0,negative_hard
synthetic_user_0161,f6081dfd-75ec-4719-a05b-6ec1f95df15f,2026-01-08T19:29:10,1,1,1,0,1,3,143.39,4,2,0,0,0,0,1,1.05,0.0,0,1,9,1,0,1,0.1111,6,0,1,0.0,0,negative_hard
synthetic_user_0161,bd6bddb1-3e29-4767-a194-6196e46f7456,2026-01-08T19:29:10,1,1,1,0,1,3,143.39,4,2,0,0,0,0,1,0.41,0.0,0,1,9,3,1,1,0.3333,6,0,1,0.0,0,negative_hard
synthetic_user_0161,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-08T19:29:10,1,1,0,1,0,3,143.39,4,2,0,0,0,0,0,0.47,0.0,0,0,80,26,6,2,0.325,0,0,1,0.0,0,negative_soft
synthetic_user_0077,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-01-08T20:40:46,1,1,1,0,1,3,127.01,6,2,2,0,1,0,1,0.41,0.0,0,1,19,6,2,2,0.3158,11,0,3,0.0,0,negative_hard
synthetic_user_0077,09593622-ad83-4d14-8236-17bea51dbb13,2026-01-08T20:40:46,1,1,1,0,1,3,127.01,6,2,2,0,1,0,1,0.69,0.0,0,1,21,9,2,5,0.4286,11,0,3,0.0,0,negative_hard
synthetic_user_0077,dcd20897-e14a-43fc-b2ba-66bb4a569874,2026-01-08T20:40:46,1,1,1,0,1,3,127.01,6,2,2,0,1,0,1,0.69,0.0,0,1,14,4,2,2,0.2857,11,0,3,0.0,0,negative_hard
synthetic_user_0077,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-08T20:40:46,0,0,0,2,0,3,127.01,6,2,2,0,1,0,1,1.76,0.0,0,1,28,4,0,1,0.1429,0,0,0,0.0,0,negative_soft
synthetic_user_0077,85526add-cd5a-4107-a07e-62ff3f493082,2026-01-08T20:45:20,1,1,1,0,1,3,127.01,7,2,2,0,1,0,0,0.41,0.0,0,0,16,5,0,2,0.3125,12,0,3,0.0,0,negative_hard
synthetic_user_0077,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-01-08T20:45:20,1,1,1,0,1,3,127.01,7,2,2,0,1,0,1,0.69,0.0,0,1,16,10,3,3,0.625,12,0,3,0.0,0,negative_hard
synthetic_user_0077,fbb68aab-9b3b-4e24-9109-ea047f927347,2026-01-08T20:45:20,1,1,1,0,1,3,127.01,7,2,2,0,1,0,3,1.03,0.0,0,1,14,5,2,1,0.3571,12,0,3,0.0,0,negative_hard
synthetic_user_0077,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-08T20:45:20,0,0,0,2,0,3,127.01,7,2,2,0,1,0,1,1.76,0.0,0,1,28,4,0,1,0.1429,0,0,0,0.0,0,negative_soft
synthetic_user_0057,087164bc-8a57-44b1-bd06-0644f475917b,2026-01-08T23:31:14,1,1,1,0,1,3,123.13,6,3,0,2,1,0,0,0.58,0.0,0,0,14,4,2,0,0.2857,12,0,2,0.0,0,negative_hard
synthetic_user_0057,f6081dfd-75ec-4719-a05b-6ec1f95df15f,2026-01-08T23:31:14,1,1,1,0,1,3,123.13,6,3,0,2,1,0,1,1.05,0.0,0,1,9,1,0,1,0.1111,12,0,2,0.0,0,negative_hard
synthetic_user_0057,830353af-6497-4bc7-bab8-08114b64b682,2026-01-08T23:31:14,1,1,1,0,1,3,123.13,6,3,0,2,1,0,0,1.05,0.0,0,0,14,6,1,1,0.4286,12,0,2,0.0,0,negative_hard
synthetic_user_0057,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-08T23:31:14,0,0,0,2,0,3,123.13,6,3,0,2,1,0,1,1.76,0.0,0,1,28,4,0,1,0.1429,0,0,0,0.0,0,negative_soft
synthetic_user_0136,5a0f55cf-16af-4459-9030-0c7c6e11207f,2026-01-08T23:36:28,1,1,1,0,1,3,136.75,1,0,0,0,0,0,0,0.58,0.0,0,0,10,5,1,2,0.5,1,0,0,0.0,0,negative_hard
synthetic_user_0136,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-01-08T23:36:28,1,1,1,0,1,3,136.75,1,0,0,0,0,0,1,0.41,0.0,0,1,19,6,2,2,0.3158,1,0,0,0.0,0,negative_hard
synthetic_user_0136,09593622-ad83-4d14-8236-17bea51dbb13,2026-01-08T23:36:28,1,1,1,0,1,3,136.75,1,0,0,0,0,0,1,0.69,0.0,0,1,21,9,2,5,0.4286,1,0,0,0.0,0,negative_hard
synthetic_user_0136,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-08T23:36:28,1,1,0,1,0,3,136.75,1,0,0,0,0,0,0,0.47,0.0,0,0,81,26,6,2,0.321,0,0,0,0.0,0,negative_soft
synthetic_user_0066,a8231f34-c157-4fcd-b08a-5a3420cc0cee,2026-01-08T23:48:35,1,1,1,0,1,3,126.62,3,0,0,0,1,1,1,0.69,0.0,0,1,11,4,0,1,0.3636,4,0,1,0.0,0,negative_hard
synthetic_user_0066,2c1e63cb-30f5-4e05-92af-ea93368ef4ab,2026-01-08T23:48:35,1,1,1,0,1,3,126.62,3,0,0,0,1,1,1,0.41,0.0,0,1,19,6,2,2,0.3158,4,0,1,0.0,0,negative_hard
synthetic_user_0066,830353af-6497-4bc7-bab8-08114b64b682,2026-01-08T23:48:35,1,1,1,0,1,3,126.62,3,0,0,0,1,1,0,1.05,0.0,0,0,14,6,1,1,0.4286,4,0,1,0.0,0,negative_hard
synthetic_user_0066,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-08T23:48:35,1,1,0,1,0,3,126.62,3,0,0,0,1,1,0,0.47,0.0,0,0,81,26,6,2,0.321,0,0,1,0.0,0,negative_soft
synthetic_user_0019,a8231f34-c157-4fcd-b08a-5a3420cc0cee,2026-01-09T00:48:35,1,1,1,0,1,3,139.41,4,2,0,0,1,0,1,0.69,0.0,0,1,11,4,0,1,0.3636,7,0,2,0.0,0,negative_hard
synthetic_user_0019,85526add-cd5a-4107-a07e-62ff3f493082,2026-01-09T00:48:35,1,1,1,0,1,3,139.41,4,2,0,0,1,0,0,0.41,0.0,0,0,17,6,0,2,0.3529,7,0,2,0.0,0,negative_hard
synthetic_user_0019,087164bc-8a57-44b1-bd06-0644f475917b,2026-01-09T00:48:35,1,1,1,0,1,3,139.41,4,2,0,0,1,0,0,0.58,0.0,0,0,14,4,2,0,0.2857,7,0,2,0.0,0,negative_hard
synthetic_user_0019,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-09T00:48:35,1,1,0,1,0,3,139.41,4,2,0,0,1,0,0,0.47,0.0,0,0,81,26,6,2,0.321,0,0,2,0.0,0,negative_soft
synthetic_user_0019,087164bc-8a57-44b1-bd06-0644f475917b,2026-01-09T00:51:15,1,1,1,0,1,3,139.41,4,2,0,0,2,0,0,0.58,0.0,0,0,14,4,2,0,0.2857,8,0,3,0.0,0,negative_hard
synthetic_user_0019,945e447f-c018-4d92-b5e5-2f1f7a11bd56,2026-01-09T00:51:15,1,1,1,0,1,3,139.41,4,2,0,0,2,0,3,1.03,0.0,0,1,10,3,1,1,0.3,8,0,3,0.0,0,negative_hard
synthetic_user_0019,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-01-09T00:51:15,1,1,1,0,1,3,139.41,4,2,0,0,2,0,1,0.69,0.0,0,1,19,4,3,0,0.2105,8,0,3,0.0,0,negative_hard
synthetic_user_0019,8706bbb8-8343-4edc-9af4-244b9cad76aa,2026-01-09T00:51:15,1,1,0,1,0,3,139.41,4,2,0,0,2,0,0,0.47,0.0,0,0,81,26,6,2,0.321,0,0,3,0.0,0,negative_soft
synthetic_user_0139,40a8032b-e43c-43dc-ba5f-d650f1c0a979,2026-01-09T09:10:57,1,1,1,0,1,3,133.32,1,0,0,0,0,0,1,0.41,0.0,0,1,12,5,3,2,0.4167,0,0,0,0.0,0,negative_hard
synthetic_user_0139,a18002e2-24a3-4da4-b558-ea8cadcb047e,2026-01-09T09:10:57,1,1,1,0,1,3,133.32,1,0,0,0,0,0,0,0.58,0.0,0,0,19,10,2,2,0.5263,0,0,0,0.0,0,negative_hard
synthetic_user_0139,a8231f34-c157-4fcd-b08a-5a3420cc0cee,2026-01-09T09:10:57,1,1,1,0,1,3,133.32,1,0,0,0,0,0,1,0.69,0.0,0,1,11,4,0,1,0.3636,0,0,0,0.0,0,negative_hard
synthetic_user_0139,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-09T09:10:57,0,0,0,2,0,3,133.32,1,0,0,0,0,0,1,1.76,0.0,0,1,29,4,0,1,0.1379,0,0,0,0.0,0,negative_soft
synthetic_user_0017,830353af-6497-4bc7-bab8-08114b64b682,2026-01-09T19:35:43,1,1,1,0,1,3,132.61,4,2,0,1,0,1,0,1.05,0.0,0,0,14,6,1,1,0.4286,6,0,2,0.0,0,negative_hard
synthetic_user_0017,09593622-ad83-4d14-8236-17bea51dbb13,2026-01-09T19:35:43,1,1,1,0,1,3,132.61,4,2,0,1,0,1,1,0.69,0.0,0,1,21,9,2,5,0.4286,6,0,2,0.0,0,negative_hard
synthetic_user_0017,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-01-09T19:35:43,1,1,1,0,1,3,132.61,4,2,0,1,0,1,3,1.03,0.0,0,1,12,6,3,2,0.5,6,0,2,0.0,0,negative_hard
synthetic_user_0017,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-09T19:35:43,0,0,0,2,0,3,132.61,4,2,0,1,0,1,1,1.76,0.0,0,1,29,4,0,1,0.1379,0,0,0,0.0,0,negative_soft
synthetic_user_0017,fbb68aab-9b3b-4e24-9109-ea047f927347,2026-01-09T19:39:52,1,1,1,0,1,3,132.61,5,2,0,1,0,1,3,1.03,0.0,0,1,14,5,2,1,0.3571,6,0,2,0.0,0,negative_hard
synthetic_user_0017,95461cac-4301-4ade-8b3c-98201e8731db,2026-01-09T19:39:52,1,1,1,0,1,3,132.61,5,2,0,1,0,1,1,0.41,0.0,0,1,8,2,1,0,0.25,6,0,2,0.0,0,negative_hard
synthetic_user_0017,e72c3d3b-cf36-4cc4-9a40-d8cc5d28df84,2026-01-09T19:39:52,1,1,1,0,1,3,132.61,5,2,0,1,0,1,1,0.41,0.0,0,1,14,7,3,3,0.5,6,0,2,0.0,0,negative_hard
synthetic_user_0017,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-09T19:39:52,0,0,0,2,0,3,132.61,5,2,0,1,0,1,1,1.76,0.0,0,1,29,4,0,1,0.1379,0,0,0,0.0,0,negative_soft
synthetic_user_0017,830353af-6497-4bc7-bab8-08114b64b682,2026-01-09T19:42:24,1,1,1,0,1,3,132.61,5,3,0,1,0,1,0,1.05,0.0,0,0,14,6,1,1,0.4286,6,0,3,0.0,0,negative_hard
synthetic_user_0017,e06a75b5-86f9-4daf-b871-0fba7b7ba57d,2026-01-09T19:42:24,1,1,1,0,1,3,132.61,5,3,0,1,0,1,1,0.58,0.0,0,0,12,5,2,2,0.4167,6,0,3,0.0,0,negative_hard
synthetic_user_0017,dcf38bea-591e-47ae-aaaf-e01b841cc3b3,2026-01-09T19:42:24,1,1,1,0,1,3,132.61,5,3,0,1,0,1,1,0.69,0.0,0,1,19,4,3,0,0.2105,6,0,3,0.0,0,negative_hard
synthetic_user_0017,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-09T19:42:24,0,0,0,2,0,3,132.61,5,3,0,1,0,1,1,1.76,0.0,0,1,29,4,0,1,0.1379,0,0,0,0.0,0,negative_soft
synthetic_user_0094,95461cac-4301-4ade-8b3c-98201e8731db,2026-01-09T20:05:37,1,1,1,0,1,3,146.07,1,0,0,0,0,1,1,0.41,0.0,0,1,8,2,1,0,0.25,0,0,0,0.0,0,negative_hard
synthetic_user_0094,ea97dfce-6731-4b1d-9b03-485d04de4867,2026-01-09T20:05:37,1,1,1,0,1,3,146.07,1,0,0,0,0,1,3,1.03,0.0,0,1,10,3,0,1,0.3,0,0,0,0.0,0,negative_hard
synthetic_user_0094,33f6e3a9-237d-433e-b4b6-238e44c80117,2026-01-09T20:05:37,1,1,1,0,1,3,146.07,1,0,0,0,0,1,1,0.58,0.0,0,0,10,4,1,1,0.4,0,0,0,0.0,0,negative_hard
synthetic_user_0094,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-09T20:05:37,0,0,0,2,0,3,146.07,1,0,0,0,0,1,1,1.76,0.0,0,1,29,4,0,1,0.1379,0,0,0,0.0,0,negative_soft
synthetic_user_0083,b1e94dc4-e19f-4e9b-85e1-69c3b4ab0e97,2026-01-09T21:18:28,1,1,1,0,1,3,143.28,1,0,0,0,0,1,3,1.03,0.0,0,1,12,6,3,2,0.5,0,0,0,0.0,0,negative_hard
synthetic_user_0083,09593622-ad83-4d14-8236-17bea51dbb13,2026-01-09T21:18:28,1,1,1,0,1,3,143.28,1,0,0,0,0,1,1,0.69,0.0,0,1,21,9,2,5,0.4286,0,0,0,0.0,0,negative_hard
synthetic_user_0083,40a8032b-e43c-43dc-ba5f-d650f1c0a979,2026-01-09T21:18:28,1,1,1,0,1,3,143.28,1,0,0,0,0,1,1,0.41,0.0,0,1,12,5,3,2,0.4167,0,0,0,0.0,0,negative_hard
synthetic_user_0083,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-09T21:18:28,0,0,0,2,0,3,143.28,1,0,0,0,0,1,1,1.76,0.0,0,1,29,4,0,1,0.1379,0,0,0,0.0,0,negative_soft
synthetic_user_0112,f6081dfd-75ec-4719-a05b-6ec1f95df15f,2026-01-09T21:19:13,1,1,1,0,1,3,139.02,3,0,0,0,0,0,1,1.05,0.0,0,1,9,1,0,1,0.1111,2,0,0,0.0,0,negative_hard
synthetic_user_0112,33f6e3a9-237d-433e-b4b6-238e44c80117,2026-01-09T21:19:13,1,1,1,0,1,3,139.02,3,0,0,0,0,0,1,0.58,0.0,0,0,10,4,1,1,0.4,2,0,0,0.0,0,negative_hard
synthetic_user_0112,8b44ea69-a5bb-4779-8c63-bf20e4da58c7,2026-01-09T21:19:13,1,1,1,0,1,3,139.02,3,0,0,0,0,0,1,0.69,0.0,0,1,16,10,3,3,0.625,2,0,0,0.0,0,negative_hard
synthetic_user_0112,7c1af9a0-cf09-4356-8c0d-d762fbb21208,2026-01-09T21:19:13,0,0,0,2,0,3,139.02,3,0,0,0,0,0,1,1.76,0.0,0,1,29,4,0,1,0.1379,0,0,0,0.0,0,negative_soft
